Date,spread,z,side,entry_flag,exit_flag,w_x,w_y,x,y
2022-12-22,-7.0969419305928625,-1.2117530281390405,0,0,1,-0.0,0.0,58.72898864746094,165.6239776611328
2022-12-23,-7.335736371414839,-1.2549385071336017,1,1,0,-1.0,1.0,59.174041748046875,166.69407653808594
2022-12-27,-7.658412006819447,-1.3047597572151333,0,0,1,-0.0,0.0,59.53565216064453,167.4348907470703
2022-12-28,-7.120447091237253,-1.0120170560902741,1,1,0,-1.0,1.0,58.94224166870117,166.22764587402344
2022-12-29,-7.946332462004477,-1.2628044462691446,0,0,1,-0.0,0.0,59.29458236694336,166.43798828125
2022-12-30,-8.226481295709277,-1.2878948006582605,1,1,0,-1.0,1.0,58.97932815551758,165.23068237304688
2023-01-03,-7.569947069809672,-0.9664804651491724,0,0,1,-0.0,0.0,58.36738204956055,164.08749389648438
2023-01-04,-7.89057777527546,-1.0555654236663656,1,1,0,-1.0,1.0,58.339561462402344,163.68504333496094
2023-01-05,-7.637507951725752,-0.9202513032476006,0,0,1,-0.0,0.0,57.67197799682617,161.97476196289062
2023-01-06,-7.251403931355924,-0.696479144092972,1,1,0,-1.0,1.0,58.78462219238281,165.6331329345703
2023-01-09,-6.716001665233222,-0.33984320247638916,0,0,1,-0.0,0.0,58.052127838134766,164.0142822265625
2023-01-10,-6.760715525192495,-0.30930106653991335,1,1,0,-1.0,1.0,57.60707473754883,162.66067504882812
2023-01-11,-6.250528095931969,0.16897398924578963,0,0,1,-0.0,0.0,57.49580764770508,162.8436279296875
2023-01-12,-6.1451544128281625,0.3927718761374926,1,1,0,-1.0,1.0,56.75404357910156,160.76748657226562
2023-01-13,-7.238901169186732,-0.6166506528012381,0,0,1,-0.0,0.0,56.95802688598633,160.27365112304688
2023-01-17,-7.170708626329514,-0.5095012476676237,1,1,0,-1.0,1.0,57.1898307800293,161.02357482910156
2023-01-18,-6.132210225083554,0.7491931405103953,0,0,1,-0.0,0.0,55.455963134765625,156.96279907226562
2023-01-19,-7.706879150904143,-1.0768707730299512,1,1,0,-1.0,1.0,55.37251663208008,155.14271545410156
2023-01-20,-8.459880926344852,-1.8151282160842415,0,0,1,-0.0,0.0,55.70630645751953,155.3713836669922
2023-01-23,-9.564042287420165,-2.5931220671347255,1,1,0,-1.0,1.0,55.84538650512695,154.67625427246094
2023-01-24,-9.000709187697765,-1.8427295817813112,0,0,1,-0.0,0.0,56.142093658447266,156.11219787597656
2023-01-25,-8.902820289495565,-1.6932301546933686,1,1,0,-1.0,1.0,56.49442672729492,157.2462921142578
2023-01-26,-10.139588281548214,-2.5158486212206186,0,0,1,-0.0,0.0,56.3831672668457,155.68231201171875
2023-01-27,-9.815687872274196,-1.9934590446297782,1,1,0,-1.0,1.0,56.086456298828125,155.1335906982422
2023-01-30,-10.352794034545497,-2.1572610353290265,0,0,1,-0.0,0.0,56.22554397583008,155.0055389404297
2023-01-31,-10.798612002255965,-2.197485677714888,1,1,0,-1.0,1.0,56.85604095458984,156.41400146484375
2023-02-01,-10.331992843065223,-1.709466680876412,0,0,1,-0.0,0.0,56.86531066894531,156.9078826904297
2023-02-02,-8.9229886702376,-0.6907617794665198,1,1,0,-1.0,1.0,55.891754150390625,155.45367431640625
2023-02-03,-8.473279157678633,-0.31581871022583446,0,0,1,-0.0,0.0,55.47450256347656,154.67625427246094
2023-02-06,-6.930984327880083,0.8457744073317165,1,1,0,-1.0,1.0,55.789756774902344,157.1457061767578
2023-02-07,-6.896108617554802,0.8634687426675971,0,0,1,-0.0,0.0,55.6970329284668,156.9078826904297
2023-02-08,-6.307526123560393,1.250251081578241,1,1,0,-1.0,1.0,55.37251663208008,156.5420684814453
2023-02-09,-4.553224986684654,2.234711227559792,0,0,1,-0.0,0.0,55.2797966003418,158.023681640625
2023-02-10,-1.4252800403955916,3.2967232956267187,0,0,0,-0.0,0.0,55.2797966003418,161.15162658691406
2023-02-13,-2.661722598628131,2.3027261182058227,1,1,0,-1.0,1.0,56.18845748901367,162.58753967285156
2023-02-14,-1.7367514325921718,2.3640909796980463,1,0,0,-1.0,1.0,55.25197982788086,160.7583465576172
2023-02-15,-1.5172690107171718,2.164730053744447,1,0,0,-1.0,1.0,55.25197982788086,160.9778289794922
2023-02-16,-0.9655899087009345,2.1035493874538957,1,0,0,-1.0,1.0,54.908912658691406,160.5205535888672
2023-02-17,-2.7155998116882927,1.3769033631336858,1,0,0,-1.0,1.0,55.7433967590332,161.22474670410156
2023-02-21,-1.934431190914978,1.5184702730408275,1,0,0,-1.0,1.0,55.44669342041016,161.13331604003906
2023-02-22,-2.4801352209023833,1.255721980086636,1,0,0,-1.0,1.0,55.613582611083984,161.07843017578125
2023-02-23,-2.6063446528962686,1.1437446728464835,1,0,0,-1.0,1.0,55.715576171875,161.25218200683594
2023-02-24,-2.2447307647349533,1.1841521157415953,1,0,0,-1.0,1.0,55.48378372192383,160.93209838867188
2023-02-27,-2.235899526061104,1.1211857789514275,1,0,0,-1.0,1.0,55.46523666381836,160.88638305664062
2023-02-28,-3.567289602542303,0.6848625061197895,0,0,1,-0.0,0.0,55.17780303955078,158.70965576171875
2023-03-01,-3.8069220070763095,0.5789316441375036,1,1,0,-1.0,1.0,54.57511901855469,156.69754028320312
2023-03-02,-3.260834229029143,0.705353684548927,1,0,0,-1.0,1.0,55.37251663208008,159.58876037597656
2023-03-03,-2.653845564680921,0.8283118403968125,1,0,0,-1.0,1.0,55.11289978027344,159.43222045898438
2023-03-06,-4.84031426981872,0.1609803910613113,0,0,1,-0.0,0.0,55.9659309387207,159.75450134277344
2023-03-07,-4.677712290619837,0.16532282470547893,1,1,0,-1.0,1.0,55.64139938354492,158.96266174316406
2023-03-08,-4.326777630075924,0.22941425401871043,0,0,1,-0.0,0.0,55.669219970703125,159.39541625976562
2023-03-09,-3.9513659132916246,0.30155854971133744,1,1,0,-1.0,1.0,55.131439208984375,158.18922424316406
2023-03-10,-3.0579109721885516,0.5337770808162746,1,0,0,-1.0,1.0,54.89964294433594,158.40097045898438
2023-03-13,-3.147133320786679,0.45311658236530605,1,0,0,-1.0,1.0,55.455963134765625,159.9478759765625
2023-03-14,-3.9127896345550823,0.12061767141774438,0,0,1,-0.0,0.0,55.659942626953125,159.78211975097656
2023-03-15,-2.14911039299551,0.7612932061553913,1,1,0,-1.0,1.0,56.03082275390625,162.6365509033203
2023-03-16,-3.1664132500999926,0.26536829788736854,1,0,0,-1.0,1.0,56.339149475097656,162.52603149414062
2023-03-17,-3.667658255827945,-0.07827804292972596,0,0,1,-0.0,0.0,56.07754135131836,161.25540161132812
2023-03-20,-2.9962987397418033,0.2324849078843311,1,1,0,-1.0,1.0,56.61944580078125,163.52049255371094
2023-03-21,-1.8402215904036723,0.9763399414512226,1,0,0,-1.0,1.0,56.35784149169922,163.90719604492188
2023-03-22,-2.4794764906854994,0.46634549248725665,1,0,0,-1.0,1.0,56.10557556152344,162.52603149414062
2023-03-23,-2.9141085276480965,0.0023208974561628073,1,0,0,-1.0,1.0,55.98411178588867,161.7341766357422
2023-03-24,-2.4394919571300306,0.42417249514341687,1,0,0,-1.0,1.0,56.89974594116211,164.9016571044922
2023-03-27,-3.3076767324745617,-0.43220358665802083,1,0,0,-1.0,1.0,57.3201789855957,165.26995849609375
2023-03-28,-3.5552930904694335,-0.6637681619448005,0,0,1,-0.0,0.0,57.38558197021485,165.21469116210938
2023-03-29,-3.622568278522806,-0.683631944335295,1,1,0,-1.0,1.0,57.79668426513672,166.35646057128906
2023-03-30,-3.4477470056245068,-0.44044432384706134,1,0,0,-1.0,1.0,57.78733444213867,166.5037841796875
2023-03-31,-2.5888222553224978,0.6826679330482005,1,0,0,-1.0,1.0,57.95551681518555,167.85733032226562
2023-04-03,-3.421352324224131,-0.358304831928065,1,0,0,-1.0,1.0,58.30120849609375,168.04147338867188
2023-04-04,-3.497758367887002,-0.4064685574518914,1,0,0,-1.0,1.0,58.12369155883789,167.4429931640625
2023-04-05,-3.47079096001454,-0.33067173723345655,1,0,0,-1.0,1.0,58.67493438720703,169.09115600585938
2023-04-06,-2.9177463972504825,0.4424307732030759,1,0,0,-1.0,1.0,58.71231460571289,169.75413513183594
2023-04-10,-3.573692396851129,-0.413117290136104,0,0,1,-0.0,0.0,58.57216262817383,168.68600463867188
2023-04-11,-3.529239707711156,-0.30026075240622674,1,1,0,-1.0,1.0,58.469390869140625,168.42820739746094
2023-04-12,-4.162941054077692,-1.180640413863967,0,0,1,-0.0,0.0,58.57216262817383,168.0967559814453
2023-04-13,-3.751128376734556,-0.5891090389374759,1,1,0,-1.0,1.0,59.00194549560547,169.77255249023438
2023-04-14,-4.277424839960958,-1.2647348646290597,0,0,1,-0.0,0.0,58.90851593017578,168.9714813232422
2023-04-17,-4.5384970275317755,-1.5078127153060261,1,1,0,-1.0,1.0,59.29158401489258,169.83700561523438
2023-04-18,-4.463368399473694,-1.4663188626289807,0,0,1,-0.0,0.0,59.38501739501953,170.18692016601562
2023-04-19,-4.894415055078667,-2.026051780041708,1,1,0,-1.0,1.0,59.49714279174805,170.08563232421875
2023-04-20,-5.102147245225041,-2.143044998152315,0,0,1,-0.0,0.0,59.75874328613281,170.6472625732422
2023-04-21,-5.2757732489803,-2.1320522803941766,1,1,0,-1.0,1.0,59.84283447265625,170.720947265625
2023-04-24,-4.918090365112249,-1.5622620248531969,0,0,1,-0.0,0.0,59.74939727783203,170.8038330078125
2023-04-25,-0.766846777764755,2.7145217643468635,0,0,0,-0.0,0.0,59.65597152709961,174.68031311035156
2023-04-26,-1.01983581135309,2.165905640020301,0,0,0,-0.0,0.0,59.37567138671875,173.60296630859375
2023-04-27,-0.31816688613335486,2.486445406119233,0,0,0,-0.0,0.0,59.49714279174805,174.66188049316406
2023-04-28,-0.5046688138668571,2.0785912554907453,0,0,0,-0.0,0.0,59.93626022338867,175.76681518554688
2023-05-01,-0.18947401194657232,2.0583253942627633,0,0,0,-0.0,0.0,60.076419830322266,176.4942169189453
2023-05-02,1.1322305396108163,2.535818918100775,0,0,0,-0.0,0.0,59.805458068847656,177.01902770996094
2023-05-03,2.0569712835018663,2.64432139162529,-1,1,0,1.0,-1.0,59.4691047668457,176.95455932617188
2023-05-04,2.9696251661561064,2.636231554170971,-1,0,0,1.0,-1.0,59.53450012207031,178.05953979492188
2023-05-05,2.964755923377254,2.292327145695575,-1,0,0,1.0,-1.0,59.81480026245117,178.8790283203125
2023-05-08,2.392415613885902,1.8575396686657242,-1,0,0,1.0,-1.0,59.72136306762695,178.03189086914062
2023-05-09,4.576123724994318,2.3495415489587947,0,0,1,-0.0,0.0,59.22618103027344,178.75927734375
2023-05-10,4.393613552248553,2.03327851964076,-1,1,0,1.0,-1.0,59.328956604003906,178.8790283203125
2023-05-11,4.389629876924232,1.835505304790462,0,0,1,-0.0,0.0,59.665306091308594,179.86424255371094
2023-05-12,4.420856104399661,1.6830373950847441,-1,1,0,1.0,-1.0,59.898887634277344,180.5824279785156
2023-05-15,3.184568955015493,1.2289409591215732,-1,0,0,1.0,-1.0,59.74005889892578,178.8790283203125
2023-05-16,4.389519192797593,1.4558915970108133,0,0,1,-0.0,0.0,59.067352294921875,178.10556030273438
2023-05-17,3.3204200851795065,1.0808635276914234,-1,1,0,1.0,-1.0,59.00194549560547,176.84410095214844
2023-05-18,3.8217658026807726,1.1384864364909881,0,0,1,-0.0,0.0,58.67493438720703,176.3837127685547
2023-05-19,3.9971342248424264,1.1083910419604914,-1,1,0,1.0,-1.0,58.702972412109375,176.64154052734375
2023-05-22,2.8362206762831477,0.7417515079253064,-1,0,0,1.0,-1.0,57.46967315673828,171.853515625
2023-05-23,2.6135987804621834,0.632302472305712,-1,0,0,1.0,-1.0,57.36690139770508,171.32864379882812
2023-05-24,2.955965553095524,0.674107493253975,-1,0,0,1.0,-1.0,56.88105392456055,170.2421417236328
2023-05-25,3.2437665415832555,0.701645676527994,-1,0,0,1.0,-1.0,56.441932678222656,169.23849487304688
2023-05-26,3.453390610341984,0.7084773524457166,-1,0,0,1.0,-1.0,56.301780700683594,169.0359344482422
2023-05-30,2.958428265490056,0.5128147384940399,-1,0,0,1.0,-1.0,55.85330581665039,167.22201538085938
2023-05-31,3.969492911476493,0.7731214376612955,0,0,1,-0.0,0.0,55.74119567871094,167.9033660888672
2023-06-01,4.059838584060998,0.7599494717973997,-1,1,0,1.0,-1.0,56.05885696411133,168.92794799804688
2023-06-02,2.606216673850497,0.1877394776006966,-1,0,0,1.0,-1.0,57.14266586303711,170.6617889404297
2023-06-05,3.85339932354276,0.65587771452279,0,0,1,-0.0,0.0,56.75959396362305,170.78236389160156
2023-06-06,2.6238493277950283,-0.03326861785820917,-1,1,0,1.0,-1.0,56.34849548339844,168.34378051757812
2023-06-07,1.5267121594679054,-0.7889244557687968,-1,0,0,1.0,-1.0,56.264408111572266,166.9993438720703
2023-06-08,2.959699872581268,0.05132315361671441,-1,0,0,1.0,-1.0,56.40454864501953,168.844482421875
2023-06-09,2.9166877765918287,-0.06399003151631537,-1,0,0,1.0,-1.0,56.497989654541016,169.07627868652344
2023-06-12,3.2139011311702177,0.08853769852232664,-1,0,0,1.0,-1.0,56.25506591796875,168.6590576171875
2023-06-13,2.220611851063154,-1.1247884648630422,-1,0,0,1.0,-1.0,56.47930145263672,168.3252410888672
2023-06-14,2.605394388309037,-0.8174547469807416,-1,0,0,1.0,-1.0,56.86236572265625,169.83660888671875
2023-06-15,2.662439357745768,-0.7951156231745004,-1,0,0,1.0,-1.0,57.64375686645508,172.19171142578125
2023-06-16,1.7501756727126008,-1.8225286325270111,-1,0,0,1.0,-1.0,58.0579833984375,172.4976806640625
2023-06-20,2.20850528942492,-1.1972475061301746,-1,0,0,1.0,-1.0,57.6719970703125,171.82083129882812
2023-06-21,1.849076983218879,-1.5628340485712495,-1,0,0,1.0,-1.0,57.83203887939453,171.9320831298828
2023-06-22,2.4664790121654505,-0.7885099486019577,-1,0,0,1.0,-1.0,58.22743606567383,173.71234130859375
2023-06-23,3.0793017477704154,0.009400664486989221,-1,0,0,1.0,-1.0,57.615509033203125,172.52549743652344
2023-06-26,1.929808763282864,-1.3710641706130062,-1,0,0,1.0,-1.0,57.63433837890625,171.43138122558594
2023-06-27,3.5229466456430316,0.7688911907439914,0,0,1,-0.0,0.0,57.5119514465332,172.66458129882812
2023-06-28,2.7645165710200956,-0.24797706777512799,-1,1,0,1.0,-1.0,56.975345611572266,170.3280029296875
2023-06-29,4.315818146454092,1.8880077033440046,0,0,1,-0.0,0.0,56.50462341308594,170.4949188232422
2023-06-30,5.004523788114028,2.455524970417163,-1,1,0,1.0,-1.0,56.69291305541992,171.7373809814453
2023-07-03,4.36012743828465,1.5968751468165308,0,0,1,-0.0,0.0,57.03182601928711,172.0897216796875
2023-07-05,4.022847718246339,1.1931926580311984,-1,1,0,1.0,-1.0,57.45546340942383,172.99835205078125
2023-07-06,5.342704529217514,2.37983882030179,0,0,1,-0.0,0.0,57.012996673583984,173.0169219970703
2023-07-07,4.293922291826476,1.1816944679833319,-1,1,0,1.0,-1.0,56.25985336303711,169.75315856933594
2023-07-10,6.671038670275294,2.9362662670549464,0,0,1,-0.0,0.0,55.836212158203125,170.8843536376953
2023-07-11,5.792878533973351,1.9535778703030677,-1,1,0,1.0,-1.0,56.03390884399414,170.58761596679688
2023-07-12,4.155865515009054,0.6124338200853985,0,0,1,-0.0,0.0,56.33517074584961,169.83660888671875
2023-07-13,6.7864316821210195,2.3483502629582684,-1,1,0,1.0,-1.0,56.81529998779297,173.8792266845703
2023-07-14,5.894119668343791,1.5877059526301576,0,0,1,-0.0,0.0,57.33308792114258,174.5097198486328
2023-07-17,3.7511184940456417,0.12340534698916993,-1,1,0,1.0,-1.0,57.24835586547851,172.11752319335938
2023-07-18,3.3215316453721755,-0.1898525252995751,-1,0,0,1.0,-1.0,57.02241134643555,171.0234375
2023-07-19,2.037224365056886,-1.0189248423692512,-1,0,0,1.0,-1.0,58.02974319458008,172.70167541503906
2023-07-20,2.7794066546944975,-0.5186319196530474,-1,0,0,1.0,-1.0,58.735809326171875,175.5203857421875
2023-07-21,3.4383778182682363,-0.11681428625209345,-1,0,0,1.0,-1.0,58.78288650512695,176.31781005859375
2023-07-24,4.087689620328234,0.31545419132604563,0,0,1,-0.0,0.0,58.80170822143555,177.02247619628906
2023-07-25,5.077063890981066,0.9527836962852428,-1,1,0,1.0,-1.0,58.60401916503906,177.43045043945312
2023-07-26,3.0846128404935484,-0.43591628148640305,-1,0,0,1.0,-1.0,59.35715866088867,177.65296936035156
2023-07-27,1.9270100204166738,-1.2271567490241562,-1,0,0,1.0,-1.0,58.78288650512695,174.8064422607422
2023-07-28,3.466677615894696,-0.18279987820982332,-1,0,0,1.0,-1.0,58.8205451965332,176.4568634033203
2023-07-31,2.346976922848029,-0.9521288486069813,-1,0,0,1.0,-1.0,58.30275344848633,173.81434631347656
2023-08-01,2.1965238491150103,-1.0811354825981758,-1,0,0,1.0,-1.0,58.15212631225586,173.2209014892578
2023-08-02,3.0519864810655974,-0.507010913605152,-1,0,0,1.0,-1.0,58.33100128173828,174.60243225097656
2023-08-03,2.8346029050959487,-0.7038461244156704,-1,0,0,1.0,-1.0,58.02974319458008,173.49905395507812
2023-08-04,3.072985271952149,-0.5501513894738222,-1,0,0,1.0,-1.0,57.15420913696289,171.16250610351562
2023-08-07,3.867274558373566,0.020400712582118168,0,0,1,-0.0,0.0,57.60609436035156,173.28578186035156
2023-08-08,2.3431944213683096,-1.1435875433474791,-1,1,0,1.0,-1.0,57.35191345214844,171.01416015625
2023-08-09,1.5290352549795045,-1.6285843000239713,-1,0,0,1.0,-1.0,57.48371124267578,170.58761596679688
2023-08-10,1.703408654766747,-1.4359548261027926,-1,0,0,1.0,-1.0,57.35191345214844,170.37437438964844
2023-08-11,1.2801342420798676,-1.5895155259539508,-1,0,0,1.0,-1.0,57.58726501464844,170.6432647705078
2023-08-14,1.6936177682731,-1.2228924847361549,-1,0,0,1.0,-1.0,57.31425476074219,170.2538299560547
2023-08-15,0.7240797207155367,-1.6992079527357513,-1,0,0,1.0,-1.0,56.92827224731445,168.1491241455078
2023-08-16,0.5665807755541437,-1.6447426789781339,-1,0,0,1.0,-1.0,56.93768310546875,168.01930236816406
2023-08-17,-2.352480801349344,-2.8218855905988995,-1,0,0,1.0,-1.0,57.06007385253906,165.46018981933594
2023-08-18,-3.5441767692302335,-2.8209161888979013,0,0,1,-0.0,0.0,57.380157470703125,165.20985412597656
2023-08-21,-3.15217432356647,-2.36670511264195,1,1,0,-1.0,1.0,56.89060592651367,164.16209411621094
2023-08-22,-3.3794955697987064,-2.201427674624255,1,0,0,-1.0,1.0,56.54228591918945,162.91036987304688
2023-08-23,-1.7170978447724963,-1.4243743436135397,1,0,0,-1.0,1.0,56.73998260498047,165.15419006347656
2023-08-24,-2.145650428832994,-1.5113414700976031,1,0,0,-1.0,1.0,56.58934783935547,164.28262329101562
2023-08-25,-0.8439792251232916,-0.9394258912422758,1,0,0,-1.0,1.0,56.85295486450195,166.35955810546875
2023-08-28,-0.5450670772277988,-0.7617804059998315,1,0,0,-1.0,1.0,57.012996673583984,167.129150390625
2023-08-29,0.2515604473165922,-0.39286438642592303,1,0,0,-1.0,1.0,56.956512451171875,167.75965881347656
2023-08-30,0.4736982509889742,-0.2782120636709625,1,0,0,-1.0,1.0,56.92827224731445,167.89874267578125
2023-08-31,0.4762744713274003,-0.24677124014779386,1,0,0,-1.0,1.0,56.32575225830078,166.1293182373047
2023-09-01,-0.5116700699590808,-0.6155439640519657,1,0,0,-1.0,1.0,55.836212158203125,163.70164489746094
2023-09-05,-0.23814439420277722,-0.45033845480533174,1,0,0,-1.0,1.0,55.374908447265625,162.6184844970703
2023-09-06,0.4048397552290339,-0.10557020317318018,1,0,0,-1.0,1.0,55.33725357055664,163.15072631835938
2023-09-07,3.210060759447032,1.2116319109278448,1,0,0,-1.0,1.0,54.91361618041992,164.7100372314453
2023-09-08,3.088692351243907,1.1181400804405504,1,0,0,-1.0,1.0,54.91361618041992,164.5886688232422
2023-09-11,4.049609184768457,1.5335290268068194,0,0,1,-0.0,0.0,55.431392669677734,167.07235717773438
2023-09-12,5.039215629940429,1.8418571297700463,-1,1,0,1.0,-1.0,54.88536834716797,166.45611572265625
2023-09-13,5.968174749684437,2.034805231068575,0,0,1,-0.0,0.0,55.01716613769531,167.77268981933594
2023-09-14,6.0759193033048575,1.924002331416323,-1,1,0,1.0,-1.0,55.472633361816406,169.21995544433594
2023-09-15,6.229171661591778,1.8348650508564968,0,0,1,-0.0,0.0,54.979209899902344,167.92205810546875
2023-09-18,4.795040152667923,1.2722893725021158,-1,1,0,1.0,-1.0,55.32081604003906,167.49258422851562
2023-09-19,4.140122940916967,1.0353301417573622,0,0,1,-0.0,0.0,55.20695114135742,166.50279235839844
2023-09-20,3.470593624566476,0.7810954594864898,-1,1,0,1.0,-1.0,55.45366287231445,166.558837890625
2023-09-21,3.1810332482312447,0.656272202813017,-1,0,0,1.0,-1.0,54.59965133666992,163.7576446533203
2023-09-22,2.910883400389764,0.5464083401490134,-1,0,0,1.0,-1.0,54.656585693359375,163.65493774414062
2023-09-25,3.7075855035971585,0.7835304742505294,0,0,1,-0.0,0.0,54.08724594116211,162.7772216796875
2023-09-26,3.329183287984762,0.632037404808593,-1,1,0,1.0,-1.0,53.64126205444336,161.08718872070312
2023-09-27,2.1932745810272536,0.2323959452236321,-1,0,0,1.0,-1.0,53.09090423583984,158.3326873779297
2023-09-28,2.5185756013162006,0.3201719401087414,-1,0,0,1.0,-1.0,52.95805740356445,158.2672882080078
2023-09-29,1.988155755562076,0.0954476195949804,-1,0,0,1.0,-1.0,53.11936569213867,158.21127319335938
2023-10-02,3.1313742079809117,0.44199177626474667,-1,0,0,1.0,-1.0,52.64492416381836,157.95916748046875
2023-10-03,3.4332185231023686,0.5031971139480773,-1,0,0,1.0,-1.0,52.075584411621094,156.5865936279297
2023-10-04,4.116521757516324,0.7325548044182618,0,0,1,-0.0,0.0,52.2274055480957,157.71640014648438
2023-10-05,3.3136035052510806,0.33543744496275263,-1,1,0,1.0,-1.0,49.70333480834961,149.490234375
2023-10-06,1.370095993879488,-0.6497116543253968,-1,0,0,1.0,-1.0,50.42449569702149,149.6676483154297
2023-10-09,3.0947553151128204,0.14188521244787594,-1,0,0,1.0,-1.0,50.17778396606445,150.66673278808594
2023-10-10,2.7240183433756613,-0.11426786417036275,-1,0,0,1.0,-1.0,51.269012451171875,153.50527954101562
2023-10-11,1.9549725319816957,-0.5896784193350022,-1,0,0,1.0,-1.0,50.96536636352539,151.8432159423828
2023-10-12,0.22746247163797761,-1.5598126962318914,-1,0,0,1.0,-1.0,50.11136245727539,147.60409545898438
2023-10-13,1.7969908646201702,-0.7150412877749046,-1,0,0,1.0,-1.0,50.18727493286133,149.39688110351562
2023-10-16,1.2984609250986807,-1.1049861819912583,-1,0,0,1.0,-1.0,50.69967269897461,150.40530395507812
2023-10-17,-1.1505385165665132,-2.491144705230462,-1,0,0,1.0,-1.0,51.30696487426758,149.74234008789062
2023-10-18,0.4552564101638552,-1.5431305311984078,-1,0,0,1.0,-1.0,51.287994384765625,151.29234313964844
2023-10-19,-1.7545096977694357,-2.4451952323377575,-1,0,0,1.0,-1.0,51.57265853881836,149.91976928710938
2023-10-20,-2.891355323123065,-2.56989273059293,-1,0,0,1.0,-1.0,51.78141784667969,149.39688110351562
2023-10-23,-1.449256191106656,-1.7333352527896535,-1,0,0,1.0,-1.0,51.316463470458984,149.4715576171875
2023-10-24,-3.8325586531009037,-2.4109481207568715,0,0,1,-0.0,0.0,52.7967414855957,151.4417266845703
2023-10-25,-5.0226921397268995,-2.5138513269789673,1,1,0,-1.0,1.0,53.25221252441406,151.59112548828125
2023-10-26,-4.95152314856108,-2.231602386145814,0,0,1,-0.0,0.0,52.92958068847656,150.71343994140625
2023-10-27,-5.115968295184416,-2.0866312213253493,1,1,0,-1.0,1.0,52.41718673706055,149.04205322265625
2023-10-30,-5.171772612091161,-1.9124664462719512,0,0,1,-0.0,0.0,53.28068161010742,151.52577209472656
2023-10-31,-5.186884852073064,-1.7520965488101474,1,1,0,-1.0,1.0,53.603309631347656,152.45950317382812
2023-11-01,-3.5627131007938715,-1.1645939297903922,0,0,1,-0.0,0.0,53.55585861206055,153.94412231445312
2023-11-02,-3.546544718952333,-1.0836706969059207,1,1,0,-1.0,1.0,54.17264938354492,155.77426147460938
2023-11-03,-2.6071838861070376,-0.7434712693268474,1,0,0,-1.0,1.0,53.84053421020508,155.73687744140625
2023-11-06,-3.333084245156442,-0.9045543711404141,1,0,0,-1.0,1.0,54.05878448486328,155.65284729003906
2023-11-07,-3.4709212909038456,-0.8863040818329595,1,0,0,-1.0,1.0,54.25804901123047,156.10104370117188
2023-11-08,-3.0237023117257706,-0.6952634011471758,1,0,0,-1.0,1.0,54.17264938354492,156.29710388183594
2023-11-09,-2.9721305150026467,-0.6294019190021302,1,0,0,-1.0,1.0,53.76461410522461,155.14865112304688
2023-11-10,-2.429970647438523,-0.41443221115373435,1,0,0,-1.0,1.0,53.821556091308594,155.8582763671875
2023-11-13,-2.222355887936601,-0.29926167069946286,1,0,0,-1.0,1.0,54.02082824707031,156.65194702148438
2023-11-14,-2.379259876061468,-0.300451465200941,1,0,0,-1.0,1.0,54.182132720947266,156.9694366455078
2023-11-15,-3.4892797173696692,-0.6436983327452453,1,0,0,-1.0,1.0,54.28651809692383,156.16641235351562
2023-11-16,-2.8923171253875637,-0.36531442070472653,1,0,0,-1.0,1.0,54.229583740234375,156.59593200683594
2023-11-17,-4.086322242233479,-0.7900548776913847,0,0,1,-0.0,0.0,54.333953857421875,155.70887756347656
2023-11-20,-4.7011354465309125,-1.007059797881269,1,1,0,-1.0,1.0,54.4668083190918,155.4847869873047
2023-11-21,-5.264083084187831,-1.226986863435163,0,0,1,-0.0,0.0,55.06460952758789,156.67996215820312
2023-11-22,-5.026544100424843,-1.0808583867766755,1,1,0,-1.0,1.0,55.4346809387207,158.00587463378906
2023-11-24,-5.305100671584995,-1.157590808184023,0,0,1,-0.0,0.0,55.5770149230957,158.1459197998047
2023-11-27,-5.978539314859205,-1.5114723064686606,1,1,0,-1.0,1.0,55.472633361816406,157.16549682617188
2023-11-28,-5.809247423273604,-1.4291244864911752,0,0,1,-0.0,0.0,55.58651351928711,157.66970825195312
2023-11-29,-6.4198173880725165,-1.6993468649873202,1,1,0,-1.0,1.0,55.25439453125,156.08238220214844
2023-11-30,-6.051141181766553,-1.4812777197486653,0,0,1,-0.0,0.0,55.89521789550781,158.33570861816406
2023-12-01,-6.237384244317894,-1.5172772978603926,1,1,0,-1.0,1.0,56.08650970458984,158.71205139160156
2023-12-04,-5.617083484543002,-0.9979048517676331,0,0,1,-0.0,0.0,56.019554138183594,159.13543701171875
2023-12-05,-6.999278796737713,-1.8848346250482142,1,1,0,-1.0,1.0,56.10563659667969,158.00640869140625
2023-12-06,-7.235061116395343,-1.8553830516533747,0,0,1,-0.0,0.0,56.04824447631836,157.60183715820312
2023-12-07,-7.675934242390497,-1.9536090267005601,1,1,0,-1.0,1.0,56.18215560913086,157.55479431152344
2023-12-08,-8.984969501699311,-2.4109159975676846,0,0,1,-0.0,0.0,56.05781173706055,155.88006591796875
2023-12-11,-8.181083137975378,-1.784419853098619,1,1,0,-1.0,1.0,56.469093322753906,157.89352416992188
2023-12-12,-8.638442811598765,-1.8456453486147226,0,0,1,-0.0,0.0,56.83253860473633,158.5050506591797
2023-12-13,-6.742421145066004,-0.8525138166203083,1,1,0,-1.0,1.0,57.32033157348633,161.83566284179688
2023-12-14,-7.776542122350378,-1.2714493276684993,0,0,1,-0.0,0.0,56.469093322753906,158.29806518554688
